category,datetime,headline,id,image,related,source,summary,url
company,1705418176,News Highlights : Top Company News of the Day - Tuesday at 3 PM ET,125089379,,BA,Finnhub,Judge Blocks JetBlue's $3.8 Billion Acquisition of Spirit The judge agreed with the Justice Department that the deal would eliminate a competitor important to price-conscious travelers. ...,https://finnhub.io/api/news?id=072afeba144ab1c26b34b521ea4a9f023e970858f74fa865e645a9e95a0cefd3
company,1705413120,"Boeing, Nike share losses contribute to Dow's 300-point drop",125105553,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,"Behind negative returns for shares of Boeing and Nike, the Dow Jones Industrial Average is falling Tuesday afternoon. The Dow was most recently trading 304...",https://finnhub.io/api/news?id=e897b74182207766939c360f18f70603a6b38ed63e140e1dcdc29c8d702677d7
company,1705412594,Boeing Appoints Special Advisor to Assess Quality Management System,125088591,,BA,Finnhub,By Ben Glickman Boeing on Tuesday named a special advisor to Chief Executive Dave Calhoun who will evaluate the company's quality management system for commercial planes. Retired U.S. Navy...,https://finnhub.io/api/news?id=9da9ac63e78b57cf26038a2ef1d6ed2f5d9b5b99714df1c5f0470fbc33b7070a
company,1705410999,News Highlights : Top Company News of the Day - Tuesday at 1 PM ET,125088374,,BA,Finnhub,"Goldman Scores a Win With Sharply Higher Earnings The strength wasn't in Goldman's traditional powerhouses, investment banking and trading. Uber Is Closing an Alcohol-Delivery Business It...",https://finnhub.io/api/news?id=8eaa881225f231bf1bc1131ecf4cdf7265ad61c4ac01d334fc93e5593230145a
company,1705410741,"Alaska, United extend Boeing 737 MAX 9 cancellations through Wednesday",125088409,,BA,Finnhub,Alaska Airlinesand United Airlines are extending their cancellations ofall Boeing 737 MAX 9 flights through Wednesday following a Jan.5 mid-air cabin blowout and as inspections continue. ...,https://finnhub.io/api/news?id=ab63e655712891b2f235e8e5bf09e2458adb121031308e6abee7f8aa1ffad9fd
company,1705410248,Boeing names independent advisor to lead review of quality management practices,125088372,,BA,Finnhub,"Boeing on Tuesdaynamed Kirkland H. Donald, a retired Navy admiral, as theindependent advisor to lead a comprehensive quality review ofBoeing's quality management system for commercial airplanes. ...",https://finnhub.io/api/news?id=526ed88b45943c149775eca0503e10880d4c6c77575a45b6035989e30c57f849
company,1705409880,"US Stocks Drift Lower As Dollar, Treasury Yields Rise, AMD Defies Gravity: What's Driving Markets Tuesday?",125089221,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1dd7c39c63b9375e96e62d646d07513c5479f0d55afe8159d8e01e4090715d9d
company,1705409100,Iran Emerges From Shadows With Direct Strike In Iraq,125090418,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3f16d5d502a9ae9467638c1c24c9c8030f925ff2e3c74488eadea44b51d0e712
company,1705408800,Wall Street Lunch: Market Kicks Off The Week With Deals,125088211,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1389723082/image_1389723082.jpg?io=getty-c-w1536,BA,SeekingAlpha,Justin SullivanListen below or on the go on Apple Podcasts and SpotifyThe week kicks off with M&A in technology and fast food.,https://finnhub.io/api/news?id=63c62776a1be7a8f942564a501852141cb590eab91864d940b6f520ce44e0c22
company,1705408620,Boeing names special adviser to lead quality review,125089888,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dddc4a7428a284edd7e0f7dd0c98ce968243b9d92f3a253a17dfd0248cc4ef30
company,1705407660,"Morgan Stanley Reports Q4 Results, Joins Boeing, Alcoa And Other Big Stocks Moving Lower On Tuesday",125088752,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4d54878bcf04b9a5c969ee0bd75f82f5c2086137c201ca8d48f70f3497fe3c01
company,1705407420,What You Missed On Wall Street This Morning,125088850,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=beb1b9b77c863a45c0012cc9b2338d0d65c577198e5e7e5017adc1d2d7bcabf3
company,1705406460,Boeing falls further after collision at Chicago's O'Hare International Airport,125089359,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=85c34cd1f4fba8ba7b199d62b178cf397e513b1856ca998016005110f53fd26a
company,1705406280,"Dow down 211 points on losses for Boeing, Nike shares",125105555,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,The Dow Jones Industrial Average is trading down Tuesday morning with shares of Boeing and Nike facing the biggest drops for the blue-chip average. The Dow...,https://finnhub.io/api/news?id=a4339a4daa3e91a70eb3fcaf6a42569d37873c43eeda8fdf46eedbb327fcccd2
company,1705397760,"These Stocks Are Moving the Most Today: Morgan Stanley, Goldman Sachs, Apple, Boeing, Tesla, and More",125085521,https://s.yimg.com/ny/api/res/1.2/K.9ZAaBJL_zoAPX.G3S.xg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/aec70356775032bb26b4f7d481d50fe4,BA,Yahoo,"Morgan Stanley and Goldman Sachs are scheduled to report earnings Tuesday, Apple shares continue their 2024 slump, and Tesla’s Elon Musk wants 25% voting control at the electric-vehicle company.",https://finnhub.io/api/news?id=7e0e67c1d1df340e769a5a13226fd452944d80d9b2d92e89504877f5f7f7c26c
company,1705405620,Trump Wins Big in Iowa. Markets Are Focused on a More Pressing Issue.,125086390,https://s.yimg.com/ny/api/res/1.2/xxjXBaysOQqheeu0WBpsfw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/e8143d47fc711cf5818ffc901387deec,BA,Yahoo,"Warren Buffett is increasing stakes in Japanese companies, says Sumitomo CEO; At Davos CEOs and celebrities ponder climate change; and other news to start your day.",https://finnhub.io/api/news?id=8bd66eeef64f899a26e3d7a1d53f26bdfa729433735fb085901fff471f247243
company,1705405028,"Boeing : in the midst of an air pocket, an analyst downgrades his recommendation",125087698,,BA,Finnhub,"Boeing is down nearly 7% in New York as Wells Fargo announced on Tuesday that it had downgraded its recommendation on the stock from 'Overweight' to 'Online Weighted', following the US FAA's decision...",https://finnhub.io/api/news?id=1f11c59a2d6711dc0577dec1f5a5eae226c05c4ce235269f9e03c6f14505dfcf
company,1705404970,"Futures slip as earnings roll in; Tesla, Apple slide",125086391,https://media.zenfs.com/en/reuters.com/3cb729a29b33c1bacb22ae1db4a36185,BA,Yahoo,"Goldman Sachs dipped 0.1% and Morgan Stanley 0.7% in thin premarket trading.  Of the 29 S&P 500 firms that have reported results as of Friday, 93.1% have beaten analysts' earnings expectations, according to LSEG data.",https://finnhub.io/api/news?id=4b6502e9c2d4d3b387ed540293264253aeea71a62efd6bce891c6e19dd5166bd
company,1705404861,"US STOCKS-Futures slip as earnings roll in; Tesla, Apple slide",125086392,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"U.S. stock index futures ticked lower on Tuesday as Apple and Tesla shed 2% each, while investors looked ahead to results from Goldman Sachs and Morgan Stanley to gauge the health of capital markets and dealmaking.  Goldman Sachs dipped 0.1% and Morgan Stanley 0.7% in thin premarket trading.",https://finnhub.io/api/news?id=512e6b4efd71a93ab2e006bd1b20fe4cfd321216085e63a8cc4eaaa347d12e8a
company,1705404420,End Of The Peace Dividend? Stocks That Could Benefit From Higher Defense Spending In 2024,125089516,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bb1c0e20dd7883b627858ba04b9953becd07545066163e38bc91613f52da108e
company,1705403820,Why Are Stocks Down Today?,125089062,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=eba683c9e4515f44979a877e028e4489b718b69d0f2c3d53ad4b5a62761ce642
company,1705403531,Northern District Of Illinois Narrows Putative Class Action Against Airplane Manufacturer,125087560,,BA,Finnhub,"On September 18, 2023, Judge Manish S. Shah of the United States District Court for the Northern District of Illinois narrowed a putative class action asserting claims under the Securities Exchange...",https://finnhub.io/api/news?id=0bd939b49d2fe2d52d49923fd257403bd67d95ab93175463cbd33d0cb4a4e0a5
company,1705403460,Boeing’s stock enters bear market as FAA probe opens ‘a whole new can of worms’,125106341,https://images.mktw.net/im-69589556/social,BA,MarketWatch,"Boeing's stock kept falling Tuesday, enough to enter ""bear-market"" territory, after a downgrade by Wells Fargo, which said there's a good chance the FAA's...",https://finnhub.io/api/news?id=7a5cf29bfc8ad260f8266327a3f375bbc15b2fada916067818aedabd70ee8712
company,1705402929,Emirates and Azul expand partnership to offer joint loyalty programme benefits,125087455,,BA,Finnhub,"Dubai, UAE- Emirates and Azul Linhas Aereas Brasileiras S.A have taken their partnership to new heights with the launch of a reciprocal loyalty programme offering. Emirates Skywards and TudoAzul...",https://finnhub.io/api/news?id=0a21634e5f267fb5e1deab0e85f369c4031eecb73b2489affc3291b46af06e61
company,1705402380,"Wells Fargo Analyst Downgrades Boeing (NYSE:BA), Shares Plunge",125104654,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ee6768f848145740eebc04e8f50b1266d6b1971e24cf7bee5c36dfd5b9feb853
company,1705402209,Top And Bottom S&P 500 Stocks To Consider In 2024,125087413,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1169539468/image_1169539468.jpg?io=getty-c-w1536,BA,SeekingAlpha,Investors keep a close eye on the S&P 500 as it retreats at the start of the year. Check out the top and bottom S&P 500 stocks to consider in 2024.,https://finnhub.io/api/news?id=b72067f78c4be2806e0f5f7c41c6cc005a7ce1a8e48b0d980a20f84c6b7bd0d6
company,1705402147,Boeing : Wells Fargo downgrades its recommendation,125087325,,BA,Finnhub,"Wells Fargo announced on Tuesday that it had downgraded its recommendation on Boeing shares from 'Overweight' to 'Online Weighted', following the US FAA's decision to tighten its controls on the...",https://finnhub.io/api/news?id=72ccee6d663a6c27d9b50e3b3f2dd89685364bad590aace9399446f4434a52fc
company,1705401960,"Dow drops 114 points on losses for Boeing, Nike shares",125105557,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,"Shares of Boeing and Nike are trading lower Tuesday morning, dragging the Dow Jones Industrial Average into negative territory. The Dow was most recently...",https://finnhub.io/api/news?id=a41b715242562bd600929d5f1ee7ef636cc5fbbd089545001c38100d6feeec8e
company,1705401600,Wells Fargo Analyst Downgrades Boeing (NYSE:BA),125104655,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6771b75aacdb771fe868b1c88dcd4ec3ef0181127cf7446730b9c9c2e72d6237
company,1705400160,Notable Two Hundred Day Moving Average Cross - BA,125104656,,BA,Market News Video,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=66f51c1ea1b5380941fcf8cc63d54c3b69806272d9f5bde8aa825779b39fff47
company,1705398960,Stellantis Layoffs 2024: What to Know About the Latest STLA Job Cuts,125093779,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fee954d1bf534832beda7da88c84ddcc6619a2a0e40c78fa58bc95d1ece07e0a
company,1705398300,"Dow's nearly 225-point fall led by losses in Boeing, JPMorgan Chase stocks",125106345,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,BA,MarketWatch,"Shares of Boeing and JPMorgan Chase are trading lower Tuesday morning, sending the Dow Jones Industrial Average into negative territory. Shares of Boeing and...",https://finnhub.io/api/news?id=9b75f938c8b053f17e440dfcc8546f3299ea355b5864674f4dd157ca65439147
company,1705397400,The Most Iconic Combat Aircraft Built by Boeing,125104662,,BA,247WallSt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7772be74d9c3c47d891ceb8cd894c8e39ca6b567f316df429e9deb81ef5fe6d6
company,1705396980,VOD Stock Alert: Vodafone Signs $1.5 Billion AI Deal With Microsoft,125093655,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ccb6e09affdc4759962977f44bf6a6b898ac041e7a0520a808e04d371100d577
company,1705396620,"Video: Dow Movers: BA, HD",125104664,,BA,Market News Video,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3a2ac00ff1169d905fa0630333d5edec914958fc32bbedfda8d5da7b1bb96478
company,1705395900,"Boeing downgraded, Target upgraded: Wall Street's top analyst calls",125087810,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=031bca4bb266a738da64721381878cc74b393673d141fad50cfadfdf005bb24c
company,1705395480,"Biggest stock movers today: Boeing, Morgan Stanley, ZIM Integrated Shipping, Digital World Acquisition, and more",125088553,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=452765aed8bedbb6d6a70863c04ea96231e686f687e3e44b67c6b9d454eb39b7
company,1705395420,737 MAX 9 Issues Just Kicked Boeing (BA) Stock to the Curb Again,125087914,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a785f4f80cccf3411d2ca8b31273b4502e3f37229bd1cd42483dfb307ee0703f
company,1705395000,Boeing's 737 Max Woes Cast Shadow On Warren Buffett's Plane Parts Manufacturer Precision Castparts,125104672,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=696eeb2f75f9a3f6543467234b3baf9938cef9d6212453dbf3e1a4974039ad93
company,1705394400,Unusually active option classes on open January 16th,125090242,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=eb17784cc5dcbd6d6e292f6022ffd41d9019b257d4b765691fe9b7cda6e0c854
company,1705392660,Boeing downgraded to Equal Weight at Wells Fargo,125104680,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=662d672a93950ddde21f747cee1753dfd2c7560569fe0a92629a1e02e7bf232f
company,1705392660,"Boeing price target lowered by $20 at BofA, here's why",125104677,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d1a6a7912fb515c2d534e31ee77e3f84219d76575b73f174d64b301b81727f47
company,1705391760,4 Well-Known Blue Chips Top Tuesday’s Wall Street Analyst Upgrades and Downgrades,125087407,,BA,247WallSt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f0622e5c700244cf7b3b7fb0e192a011c7843c228480f884902950388ae9079d
company,1705391100,Kepler Capital  Sticks to Their Hold Rating for BAE Systems (BAESF),125098394,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=32fb19eeaac0de559fb2c21fbe7c3d431ded348d2da9d49a6600bd5a1ba62d6d
company,1705389599,Boeing shares fall as MAX 9 grounding continues,125086405,,BA,Finnhub,"Boeing shares fell 2.5% before thebell on Tuesday and were set to extend last week's losses as theU.S. grounding of some 737 MAX 9 jets entered its 11th day,while the company's promise of further...",https://finnhub.io/api/news?id=7204289b398cfbb5a5f01dabc3b3eed6af55c26b8c97b7dc62b7b263ce900d59
company,1705388520,NVIDIA To Rally Over 35%? Here Are 10 Top Analyst Forecasts For Tuesday,125089509,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d73ba0e3dd6e27fd9f217479c1ae5719f4d65066ac9f6c172f1a0a7c5c28a9db
company,1705386720,"Nasdaq, S&P 500 Futures Slide On More Bank Earnings Anxiety: Analyst Tells Why Markets May Still Hit New Highs In January",125090431,,BA,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8d54dabfdb870895800831b02f6276c7909792ba664fcfebb8d70d339830b13d
company,1705379340,"U.K. warns of world entering 'pre-war' phase, marking end of peace dividend",125087371,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=168be288ed1dfdfa5930d499767a3ae02f1a7af66e036d45842041f08ba0ab5b
company,1705378860,Boeing's 737 MAX 10 certification might not come until 2025 - Ryanair CEO,125104694,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=cfd2012152d28e47756ee1634cca26d0950a37e30d9550efdb9e49c15fa8aabb
company,1705378440,"Boeing just downgraded at Wells Fargo, here's why",125104696,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b9336ccf77636e89a1841f50350b999bbfa89dfea3e44b1ff51af06d0369b884
company,1705375860,What You Missed On Wall Street On Tuesday,125090325,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1f3afe69bdbce50536170c827c7d71078d143ec258cefa1c8af241c46ee0f1c1
company,1705374420,"Market Today: Boeing Dips Amid FAA Probe, AMD Soars on AI Prospects",125093928,,BA,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=775938c07dff88841c3f6f2989e95953c4c2e5e5f07fa24f605cb3224e7c59a2
company,1705370135,Boeing: Challenges Continue And Deepen,125084487,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/458573941/image_458573941.jpg?io=getty-c-w1536,BA,SeekingAlpha,"Boeing is facing a difficult year due to a series of product quality issues, deadly crashes, and previous financial struggles. Read why BA stock is a Hold.",https://finnhub.io/api/news?id=0892f2aa7b8d389bccdf6438c88643b052351db1092780d707ee1eb6b12a46af
company,1705369920,Boeing (NYSE:BA) Takes Another Hit after O’Hare Collision,125091238,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a400b4e59a79a4cad10b9aa800e1ef6455561128248b3b84353242346495010f
company,1705535745,US officials say 40 Boeing jets have been inspected as investigations continue into midair blowout,125121855,,BA,Finnhub,Federal officials have briefed a congressional committee on their investigations into a jetliner that lost a panel of its fuselage in midflight this month and revealed that airlines have inspected...,https://finnhub.io/api/news?id=183bbbfa16d7854877f92cbc1260bddd1c10b2d6f18dfceac1a2eee2d9bb2147
company,1705531819,Why the Market Dipped But Boeing (BA) Gained Today,125120014,https://media.zenfs.com/en/zacks.com/105b2acef7bf0873f24b78932b1fdc3c,BA,Yahoo,"In the closing of the recent trading day, Boeing (BA) stood at $203.06, denoting a +1.27% change from the preceding trading day.",https://finnhub.io/api/news?id=8f8f5ccdd03697d64cb05b6366e63300441fa3622d43708925d8c4cd1745ebfa
company,1705529738,"Alaska Airlines, Boeing sued by passengers on plane when door flew off midflight",125119635,https://s.yimg.com/ny/api/res/1.2/6rTh37deqL2FrDLjyfJrUA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/fox_business_text_367/1af6ab55cde212d6453a9baf53f515d2,BA,Yahoo,Four passengers aboard a Boeing 737 Max plane that had a plug door blow off during an Alaska Airlines flight are suing the manufacturer and the airline for compensation.,https://finnhub.io/api/news?id=3b6f913aa771378626a29f280e439595c6799b7657dccc19cfd2b111d42c41fd
company,1705513134,Secretary Antony Blinken’s Boeing 737 out of Davos had a critical failure. He had to switch planes,125118205,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-1509267841.jpg?c=16x9&q=w_800,c_fill",BA,Yahoo,Secretary of State Antony Blinken was forced to change planes to return to Washington from Davos after his plane suffered what the traveling press was told was a critical failure related to an oxygen leak.,https://finnhub.io/api/news?id=0f7b888e50b2c0c77d13dffa56ea2ccb3b90683d1b980b41d9a28b8acab7b090
company,1705504909,"Spirit Airlines, Boeing Headline a Brutal Aviation Stock Selloff",125116343,https://s.yimg.com/ny/api/res/1.2/N482PqZngbCCMCpaE6_lnQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/3317af7966a3d1f0c56b5c5afd284067,BA,Yahoo,"It isn't just Spirit Airlines. Aviation stocks are having a rough ride in 2024. Seemingly every kind of problem has popped up: safety scares, disappointing business updates, volatile oil prices, and a court ruling that cut a stock in half.",https://finnhub.io/api/news?id=405a16947ed82d9bf8e60ba8abb561eebd1484ade2a79c1e67ec5fb6d0f98590
company,1705521904,A federal official says the part that blew off a jetliner was made in Malaysia by a Boeing supplier,125119801,,BA,Finnhub,"The panel that blew out of an Alaska Airlines jetliner this month was manufactured in Malaysia by Boeing’s leading supplier, the head of the agency investigating the incident said Wednesday. ...",https://finnhub.io/api/news?id=9305e937ed799a9315c4c40d57831e24be6f272d9ed92347729989f3120255cd
company,1705521527,"Boeing lost $35 billion in market cap this year, dragging down other air travel stocks",125118201,https://s.yimg.com/ny/api/res/1.2/zne3gI00uvC99sCGgsDl3w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/db0fe550-b52a-11ee-bffb-2f8f88461534,BA,Yahoo,Airline stocks are down in what has turned out to be a bumpy start to 2024 spurred by Boeing's mid-air accident and a blocked merger.,https://finnhub.io/api/news?id=647f6e001d1a258f4e5bad333a55eb398891cc33ab295334f7906ba38b1b4453
company,1705521517,Federal investigator hasn’t determined whether bolts were installed on the 737 Max part that blew off an Alaska flight,125118202,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-1910719289.jpg?c=16x9&q=w_800,c_fill",BA,Yahoo,Investigators probing why part of a Boeing 737 Max 9 blew open mid-flight earlier this month have not yet determined if bolts were installed on that piece of the aircraft.,https://finnhub.io/api/news?id=04b662d049310bab006356a7687cd17303c159a442a361af46cad15219ddd2e8
company,1705518420,"Boeing 737 MAX 9 Part in Plane Blowout Was Made in Malaysia, Official Says",125118203,https://s.yimg.com/ny/api/res/1.2/tX5D_CIqg_hbGwh3ppYMNw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/wsj.com/109949d7ad6c226a38ae80971cacc960,BA,Yahoo,"WASHINGTON—A  Boeing  737 MAX 9 plug door that blew out during a harrowing Alaska Airlines flight earlier this month was manufactured in Malaysia, according to the nation’s top air-safety investigator, who offered new details from the probe into what led to the accident.  Jennifer Homendy, chair of the National Transportation Safety Board, said Wednesday that  Spirit  AeroSystems produced the plug door in Malaysia before it wound up in the Boeing supplier’s Wichita, Kan., factory, and eventually on a train to the plane maker’s 737 factory in Renton, Wash., near Seattle.",https://finnhub.io/api/news?id=d81f2b7e12cdbd9dd956a1efbee694b2be2da83ba16398028c19cd030e2e357d
company,1705516231,UPDATE 1-Partial US government shutdown would force NTSB to suspend Boeing 737 MAX 9 probe,125118204,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The National Transportation Safety Board said on Wednesday a partial government shutdown would force the agency to suspend its investigation into the cabin panel blowout on a Boeing 737 MAX 9.  Congress faces a Friday night deadline to continue to fund some government operations.  NTSB Chair Jennifer Homendy said in a letter that because the MAX 9 planes remain grounded by the Federal Aviation Administration ""there is no known imminent threat to the safety of human life or protection of property that would justify the continuation of ongoing work"" if there is a partial government shutdown.",https://finnhub.io/api/news?id=753a615a9aa1ac064eca0303281cd6e9b1de49bb2fdb5cb60b27d17b83fffc57
company,1705512378,UPDATE 1-Blinken briefly stranded in Davos after his plane breaks down,125118206,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"U.S. Secretary of State Antony Blinken was briefly stranded in Davos on Wednesday after his plane experienced a ""critical failure"" related to an oxygen leak and another plane is being flown to Switzerland to pick him up, according to a member of his traveling press pool.  The top U.S. diplomat had traveled to Davos for the annual World Economic Forum on Monday and was scheduled to fly back to Washington on Wednesday.  Reuters could not immediately confirm what aircraft Blinken was using on this trip.",https://finnhub.io/api/news?id=f4ecaffd3315b17684e4e7866b9a5d868cd75e0e4170b91548757a28861c0899
company,1705509600,"Boeing Co. stock rises Wednesday, outperforms market",125145330,https://images.mktw.net/im-220105/social,BA,MarketWatch,"Shares of Boeing Co. advanced 1.27% to $203.06 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=bb7ad3a5e63604789e2ff84d693fa0e80e15e705ab1d86533a47870645272e78
company,1705507980,NEW YORK MARKET CLOSE: Tech suffers as early pivot bets look premature,125119037,,BA,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4287b0d29ccbdcfde48be49f6bfcbfd8a3be73c9915b28a77c5cf6ff586649bb
company,1705507975,Blinken briefly stranded in Davos after his plane breaks down,125118207,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"U.S. Secretary of State Antony Blinken was briefly stranded in Davos on Wednesday after his plane experienced a ""critical failure"" related to an oxygen leak and another plane is being flown to Switzerland to pick him up, according to a member of his traveling press pool.  The top U.S. diplomat had traveled to Davos on Monday and was scheduled to fly back to Washington on Wednesday.  A Bloomberg report said the aircraft was a Boeing plane.",https://finnhub.io/api/news?id=2a97063493cbe9162b59a393d3118af662b65bbe2cd3b38d5ec54d68af22480d
company,1705507620,Boeing Stock Gets a Boost After FAA Wraps Up Some Work,125118208,https://s.yimg.com/ny/api/res/1.2/.u3nWJ6Odqo_SjzN1DzO_g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/22882609f016b5fa1567974a7ffd49a1,BA,Yahoo,"The Federal Aviation Administration has finished inspecting 40 737 MAX 9 jets. They can’t fly yet, though.",https://finnhub.io/api/news?id=a4c1a0ade99b83c084de01f56ac78b12f8008f7670364dedc59b2b243e821057
company,1705507104,Partial government shutdown would force NTSB to suspend Boeing 737 MAX 9 probe,125118209,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The National Transportation Safety Board said Wednesday a partial government shutdown would force the agency to suspend its investigation into the cabin panel blowout on a Boeing 737 MAX 9.  Congress faces a Friday night deadline to continue to fund some government operations.  NTSB Chair Jennifer Homendy said in a letter that because the MAX 9 planes remain grounded by the Federal Aviation Administration ""there is no known imminent threat to the safety  of human life or protection of property that would justify the continuation of ongoing work"" if there is a partial government shutdown.",https://finnhub.io/api/news?id=b06a7f146157c3e98ed1a29f23f59ec79245920afb76afb1ea592ba4574d0047
